Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48454.3262,19.2446,18.9487,0.2959,19.1307,19.3185,18.3045,1.0140,42.2139,16.4953,-4.4050,48454.3262,NA,43.2765,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48473.5708,18.7478,18.6266,0.1212,19.2046,19.4270,18.8863,0.5407,39.4646,18.5382,2.7493,48473.5708,NA,39.7795,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48492.3186,19.4294,19.3174,0.1120,19.8838,18.5494,18.2133,0.3361,39.2550,18.5343,0.2096,48492.3186,NA,42.2665,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48511.7480,18.9691,18.8538,0.1153,19.0038,18.5098,17.9913,0.5185,38.3599,19.0058,0.8951,48511.7480,NA,40.7731,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48530.7171,18.1486,17.9328,0.2158,18.5445,18.9675,18.3321,0.6354,38.3966,18.5400,-0.0367,48530.7171,NA,39.8230,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48548.8657,19.3391,19.1403,0.1988,19.3634,18.7966,18.2621,0.5345,38.7880,18.2965,-0.3914,48548.8657,NA,38.3320,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48568.2048,18.3687,18.1696,0.1991,18.8209,18.2894,17.5266,0.7628,37.7454,17.5590,1.0426,48568.2048,NA,40.6572,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48586.5735,18.3127,18.2221,0.0906,18.7416,18.1714,17.6721,0.4993,36.9357,17.1165,0.8097,48586.5735,NA,38.2240,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48604.8862,18.2662,18.1482,0.1180,18.6003,17.1178,17.0355,0.0823,35.7395,22.4791,1.1962,48604.8862,NA,35.3499,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48623.1524,17.3132,17.1665,0.1467,17.4519,17.8517,17.3815,0.4702,39.9524,16.6179,-4.2129,48623.1524,NA,41.7972,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48640.4656,17.9096,17.7498,0.1598,17.9904,18.4014,17.8520,0.5494,39.2571,16.6269,0.6953,48640.4656,NA,42.4598,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48658.3752,18.5281,18.3668,0.1613,18.7666,18.5396,18.1554,0.3842,37.9744,19.0115,1.2827,48658.3752,NA,35.0657,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48676.9033,18.5355,18.3776,0.1579,18.7781,18.9304,18.4771,0.4533,38.4578,18.5262,-0.4834,48676.9033,NA,38.0868,NA
